route_id,service_id,trip_headsign,direction_id,shape_id,trip_id
280-E,1,KR Market,1,280-E DOWN,29999
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11404
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11405
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11406
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11407
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11408
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11409
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11410
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11411
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11412
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11413
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11414
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11415
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11416
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11417
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11418
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11419
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11420
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11421
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11422
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11423
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11424
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11425
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11426
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11427
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11428
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11429
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11430
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11431
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11432
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11433
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11434
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11435
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11436
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11437
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11438
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11439
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11440
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11441
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11442
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11443
280-F,1,Hosakote Bus Stand (Old),0,280-F UP,11444
280-F,1,Yelahanka Old Town,1,280-F DOWN,11445
280-F,1,Yelahanka Old Town,1,280-F DOWN,11446
280-F,1,Yelahanka Old Town,1,280-F DOWN,11447
280-F,1,Yelahanka Old Town,1,280-F DOWN,11448
280-F,1,Yelahanka Old Town,1,280-F DOWN,11449
280-F,1,Yelahanka Old Town,1,280-F DOWN,11450
280-F,1,Yelahanka Old Town,1,280-F DOWN,11451
280-F,1,Yelahanka Old Town,1,280-F DOWN,11452
280-F,1,Yelahanka Old Town,1,280-F DOWN,11453
280-F,1,Yelahanka Old Town,1,280-F DOWN,11454
280-F,1,Yelahanka Old Town,1,280-F DOWN,11455
280-F,1,Yelahanka Old Town,1,280-F DOWN,11456
280-F,1,Yelahanka Old Town,1,280-F DOWN,11457
280-F,1,Yelahanka Old Town,1,280-F DOWN,11458
280-F,1,Yelahanka Old Town,1,280-F DOWN,11459
280-F,1,Yelahanka Old Town,1,280-F DOWN,11460
280-F,1,Yelahanka Old Town,1,280-F DOWN,11461
280-F,1,Yelahanka Old Town,1,280-F DOWN,11462
280-F,1,Yelahanka Old Town,1,280-F DOWN,11463
280-F,1,Yelahanka Old Town,1,280-F DOWN,11464
280-F,1,Yelahanka Old Town,1,280-F DOWN,11465
280-F,1,Yelahanka Old Town,1,280-F DOWN,11466
280-F,1,Yelahanka Old Town,1,280-F DOWN,11467
280-F,1,Yelahanka Old Town,1,280-F DOWN,11468
280-F,1,Yelahanka Old Town,1,280-F DOWN,11469
280-F,1,Yelahanka Old Town,1,280-F DOWN,11470
280-F,1,Yelahanka Old Town,1,280-F DOWN,11471
280-F,1,Yelahanka Old Town,1,280-F DOWN,11472
280-F,1,Yelahanka Old Town,1,280-F DOWN,11473
280-F,1,Yelahanka Old Town,1,280-F DOWN,11474
280-F,1,Yelahanka Old Town,1,280-F DOWN,11475
280-F,1,Yelahanka Old Town,1,280-F DOWN,11476
280-F,1,Yelahanka Old Town,1,280-F DOWN,11477
280-F PTH-HSK,1,Puttenahalli,1,280-F PTH-HSK DOWN,30143
280-F PTH-HSK,1,Puttenahalli,1,280-F PTH-HSK DOWN,30144
280-F YSTF-HSK,1,Hosakote Bus Stand (Old),0,280-F YSTF-HSK UP,11602
280-F YSTF-HSK,1,Hosakote Bus Stand (Old),0,280-F YSTF-HSK UP,11603
280-K,1,Kempegowda Bus Station,1,280-K DOWN,30274
280-K,1,Kempegowda Bus Station,1,280-K DOWN,30275
280-K,1,Kempegowda Bus Station,1,280-K DOWN,30276
280-K,1,Mittaganahalli 1,0,280-K UP,30271
280-K,1,Mittaganahalli 1,0,280-K UP,30272
280-K,1,Mittaganahalli 1,0,280-K UP,30273
280-K YHK-MTH,1,Mittaganahalli 1,0,280-K YHK-MTH UP,30277
280-K YHK-MTH,1,Yelahanka Old Town,1,280-K YHK-MTH DOWN,30278
280-L,1,Kempegowda Bus Station,1,280-L DOWN,30314
280-L,1,Kempegowda Bus Station,1,280-L DOWN,30315
280-L,1,Kempegowda Bus Station,1,280-L DOWN,30316
280-L,1,Kempegowda Bus Station,1,280-L DOWN,30317
280-L,1,Yarappanahalli,0,280-L UP,30309
280-L,1,Yarappanahalli,0,280-L UP,30310
280-L,1,Yarappanahalli,0,280-L UP,30311
280-L,1,Yarappanahalli,0,280-L UP,30312
280-L,1,Yarappanahalli,0,280-L UP,30313
280-L YPH-PTH,1,Puttenahalli,1,280-L YPH-PTH DOWN,30318
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30357
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30358
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30359
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30360
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30361
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30362
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30363
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30364
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30365
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30366
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30367
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30368
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30369
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30370
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30371
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30372
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30373
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30374
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30375
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30376
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30377
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30378
281-AP,1,Hebbala Bridge,1,281-AP DOWN,30379
281-AP,1,Kempegowda International Airport,0,281-AP UP,30331
281-AP,1,Kempegowda International Airport,0,281-AP UP,30332
281-AP,1,Kempegowda International Airport,0,281-AP UP,30333
281-AP,1,Kempegowda International Airport,0,281-AP UP,30334
281-AP,1,Kempegowda International Airport,0,281-AP UP,30335
281-AP,1,Kempegowda International Airport,0,281-AP UP,30336
281-AP,1,Kempegowda International Airport,0,281-AP UP,30337
281-AP,1,Kempegowda International Airport,0,281-AP UP,30338
281-AP,1,Kempegowda International Airport,0,281-AP UP,30339
281-AP,1,Kempegowda International Airport,0,281-AP UP,30340
281-AP,1,Kempegowda International Airport,0,281-AP UP,30341
281-AP,1,Kempegowda International Airport,0,281-AP UP,30342
281-AP,1,Kempegowda International Airport,0,281-AP UP,30343
281-AP,1,Kempegowda International Airport,0,281-AP UP,30344
281-AP,1,Kempegowda International Airport,0,281-AP UP,30345
281-AP,1,Kempegowda International Airport,0,281-AP UP,30346
281-AP,1,Kempegowda International Airport,0,281-AP UP,30347
281-AP,1,Kempegowda International Airport,0,281-AP UP,30348
281-AP,1,Kempegowda International Airport,0,281-AP UP,30349
281-AP,1,Kempegowda International Airport,0,281-AP UP,30350
281-AP,1,Kempegowda International Airport,0,281-AP UP,30351
281-AP,1,Kempegowda International Airport,0,281-AP UP,30352
281-AP,1,Kempegowda International Airport,0,281-AP UP,30353
281-AP,1,Kempegowda International Airport,0,281-AP UP,30354
281-AP,1,Kempegowda International Airport,0,281-AP UP,30355
281-AP,1,Kempegowda International Airport,0,281-AP UP,30356
281-AP KBS-KIA,1,Kempegowda Bus Station,1,281-AP KBS-KIA DOWN,43700
281-AP KBS-KIA,1,Kempegowda Bus Station,1,281-AP KBS-KIA DOWN,43701
281-AP KBS-KIA,1,Kempegowda Bus Station,1,281-AP KBS-KIA DOWN,43702
281-AP KBS-KIA,1,Kempegowda Bus Station,1,281-AP KBS-KIA DOWN,43703
281-AP KBS-KIA,1,Kempegowda Bus Station,1,281-AP KBS-KIA DOWN,43704
281-AP KBS-KIA,1,Kempegowda Bus Station,1,281-AP KBS-KIA DOWN,43705
281-AP KBS-KIA,1,Kempegowda International Airport,0,281-AP KBS-KIA UP,43694
281-AP KBS-KIA,1,Kempegowda International Airport,0,281-AP KBS-KIA UP,43695
281-AP KBS-KIA,1,Kempegowda International Airport,0,281-AP KBS-KIA UP,43696
281-AP KBS-KIA,1,Kempegowda International Airport,0,281-AP KBS-KIA UP,43697
281-AP KBS-KIA,1,Kempegowda International Airport,0,281-AP KBS-KIA UP,43698
281-AP KBS-KIA,1,Kempegowda International Airport,0,281-AP KBS-KIA UP,43699
281-AP PTH-KIAS,1,Kempegowda International Airport,0,281-AP PTH-KIAS UP,30393
281-AP PTH-KIAS,1,Kempegowda International Airport,0,281-AP PTH-KIAS UP,30394
281-AP PTH-KIAS,1,Kempegowda International Airport,0,281-AP PTH-KIAS UP,30395
281-AP PTH-KIAS,1,Kempegowda International Airport,0,281-AP PTH-KIAS UP,30396
281-AP PTH-KIAS,1,Kempegowda International Airport,0,281-AP PTH-KIAS UP,30397
281-AP PTH-KIAS,1,Kempegowda International Airport,0,281-AP PTH-KIAS UP,30398
281-AP PTH-KIAS,1,Kempegowda International Airport,0,281-AP PTH-KIAS UP,30399
281-AP PTH-KIAS,1,Puttenahalli,1,281-AP PTH-KIAS DOWN,30400
281-AP PTH-KIAS,1,Puttenahalli,1,281-AP PTH-KIAS DOWN,30401
281-AP PTH-KIAS,1,Puttenahalli,1,281-AP PTH-KIAS DOWN,30402
281-AP PTH-KIAS,1,Puttenahalli,1,281-AP PTH-KIAS DOWN,30403
281-AP PTH-KIAS,1,Puttenahalli,1,281-AP PTH-KIAS DOWN,30404
281-AP PTH-KIAS,1,Puttenahalli,1,281-AP PTH-KIAS DOWN,30405
281-AP PTH-KIAS,1,Puttenahalli,1,281-AP PTH-KIAS DOWN,30406
281-AP PTH-KIAS,1,Puttenahalli,1,281-AP PTH-KIAS DOWN,30407
281-AP PTH-KIAS,1,Puttenahalli,1,281-AP PTH-KIAS DOWN,30408
281-AP PTH-KIAS,1,Puttenahalli,1,281-AP PTH-KIAS DOWN,30409
281-AP PTH-KIAS,1,Puttenahalli,1,281-AP PTH-KIAS DOWN,30410
281-AP PTH-KIAS,1,Puttenahalli,1,281-AP PTH-KIAS DOWN,30411
281-AP PTH-KIAS,1,Puttenahalli,1,281-AP PTH-KIAS DOWN,30412
281-AP PTH-KIAS,1,Puttenahalli,1,281-AP PTH-KIAS DOWN,30413
281-AP YST5NA-KIA,1,Kempegowda International Airport,0,281-AP YST5NA-KIA UP,54530
281-F,1,Kempegowda Bus Station,1,281-F DOWN,37076
281-F KBS-MYH-HNS,1,Hunasuru,0,281-F KBS-MYH-HNS UP,30414
281-F KBS-MYH-HNS,1,Kempegowda Bus Station,1,281-F KBS-MYH-HNS DOWN,30415
281-F YHKOT-HNS,1,Hunasuru,0,281-F YHKOT-HNS UP,52232
281-F YHKOT-HNS,1,Yelahanka Old Town,1,281-F YHKOT-HNS DOWN,52233
281-F YHKOT-MLH,1,Mylanahalli,0,281-F YHKOT-MLH UP,42894
281-F YHKOT-MLH,1,Mylanahalli,0,281-F YHKOT-MLH UP,42895
281-F YHKOT-MLH,1,Yelahanka Old Town,1,281-F YHKOT-MLH DOWN,42896
281-G,1,Bande Kodigehalli palya,0,281-G UP,35902
281-G,1,Kempegowda Bus Station,1,281-G DOWN,35903
281-G HBLB-BKHP,1,Bande Kodigehalli palya,0,281-G HBLB-BKHP UP,52285
281-G HBLB-BKHP,1,Bande Kodigehalli palya,0,281-G HBLB-BKHP UP,52286
281-G HBLB-BKHP,1,Hebbala Bridge,1,281-G HBLB-BKHP DOWN,52287
281-G YHKOT-BKHP,1,Yelahanka Old Town,1,281-G YHKOT-BKHP DOWN,52288
281-H MYLH-KBS,1,Kempegowda Bus Station,0,281-H MYLH-KBS UP,36907
282,1,Huttanahalli,0,282 UP,36080
282,1,Huttanahalli,0,282 UP,36081
282,1,Huttanahalli,0,282 UP,36082
282,1,Huttanahalli,0,282 UP,36083
282,1,KR Market,1,282 DOWN,36084
282,1,KR Market,1,282 DOWN,36085
282,1,KR Market,1,282 DOWN,36086
282 BLR-VNC,1,Bagalur,1,282 BLR-VNC DOWN,52167
282 BLR-VNC,1,Vidyanagara Cross,0,282 BLR-VNC UP,52166
282 HBLB-VNC-D52G,1,Depot-52 Arrival,0,282 HBLB-VNC-D52G UP,48891
282 HBLB-VNC-D52G,1,Depot-52 Arrival,0,282 HBLB-VNC-D52G UP,48892
282 HBLB-VNC-D52G,1,Hebbala Bridge,1,282 HBLB-VNC-D52G DOWN,48893
282 HBLB-VNC-D52G,1,Hebbala Bridge,1,282 HBLB-VNC-D52G DOWN,48894
282 KBS-VNC-D52G,1,Depot-52 Arrival,0,282 KBS-VNC-D52G UP,48884
282 KBS-VNC-D52G,1,Depot-52 Arrival,0,282 KBS-VNC-D52G UP,48885
282 KBS-VNC-D52G,1,Depot-52 Arrival,0,282 KBS-VNC-D52G UP,48886
282 KMT-VNC-D52G,1,KR Market,1,282 KMT-VNC-D52G DOWN,49626
282 KMT-VNC-D52G,1,KR Market,1,282 KMT-VNC-D52G DOWN,49627
282-A,1,Hosahalli Kodagalahatti,0,282-A UP,36105
282-A,1,Hosahalli Kodagalahatti,0,282-A UP,36106
282-A,1,KR Market,1,282-A DOWN,36107
282-A,1,KR Market,1,282-A DOWN,36108
282-A,1,KR Market,1,282-A DOWN,36109
282-A HSHK-KBS,1,Kempegowda Bus Station,0,282-A HSHK-KBS UP,36114
282-A HSHK-KBS,1,Kempegowda Bus Station,0,282-A HSHK-KBS UP,36115
282-A HSHK-KBS,1,Kempegowda Bus Station,0,282-A HSHK-KBS UP,36116
282-A HSHK-KBS,1,Kempegowda Bus Station,0,282-A HSHK-KBS UP,36117
282-A KMT-HSH-D52G,1,Depot-52 Arrival,0,282-A KMT-HSH-D52G UP,51032
282-B HBLB-MGH,1,Hebbala Bridge,1,282-B HBLB-MGH DOWN,51976
282-B HBLB-MGH,1,Meesagaanahalli,0,282-B HBLB-MGH UP,51975
282-B KBS-MGH,1,Kempegowda Bus Station,1,282-B KBS-MGH DOWN,51971
282-B KBS-MGH,1,Kempegowda Bus Station,1,282-B KBS-MGH DOWN,51972
282-B KBS-MGH,1,Kempegowda Bus Station,1,282-B KBS-MGH DOWN,51973
282-B KBS-MGH,1,Kempegowda Bus Station,1,282-B KBS-MGH DOWN,51974
282-B KBS-MGH,1,Meesagaanahalli,0,282-B KBS-MGH UP,51970
282-C,1,KR Market,1,282-C DOWN,36146
282-C,1,KR Market,1,282-C DOWN,36147
282-C,1,Razakpalya,0,282-C UP,36143
282-C,1,Razakpalya,0,282-C UP,36144
282-C,1,Razakpalya,0,282-C UP,36145
282-C KBS-RJP,1,Kempegowda Bus Station,1,282-C KBS-RJP DOWN,50353
282-D KBS-VVC,1,Kempegowda Bus Station,1,282-D KBS-VVC DOWN,36168
282-D KBS-VVC,1,Kempegowda Bus Station,1,282-D KBS-VVC DOWN,36169
282-D KBS-VVC,1,Kempegowda Bus Station,1,282-D KBS-VVC DOWN,36170
282-D KBS-VVC,1,Vasantavihar Colony Billamaranahalli,0,282-D KBS-VVC UP,36166
282-D KBS-VVC,1,Vasantavihar Colony Billamaranahalli,0,282-D KBS-VVC UP,36167
282-F,1,Kempegowda Bus Station,1,282-F DOWN,36193
282-F,1,Kempegowda Bus Station,1,282-F DOWN,36194
282-F,1,Kempegowda Bus Station,1,282-F DOWN,36195
282-F,1,Kempegowda Bus Station,1,282-F DOWN,36196
282-F,1,Maranayakanahalli,0,282-F UP,36189
282-F,1,Maranayakanahalli,0,282-F UP,36190
282-F,1,Maranayakanahalli,0,282-F UP,36191
282-F,1,Maranayakanahalli,0,282-F UP,36192
282-F HBLB-MNH,1,Maranayakanahalli,0,282-F HBLB-MNH UP,48895
282-G,1,Kempegowda Bus Station,1,282-G DOWN,36207
282-G,1,Kempegowda Bus Station,1,282-G DOWN,36208
282-G,1,Kempegowda Bus Station,1,282-G DOWN,36209
282-G,1,Kempegowda Bus Station,1,282-G DOWN,36210
282-G,1,Kodagalahatti,0,282-G UP,36203
282-G,1,Kodagalahatti,0,282-G UP,36204
282-G,1,Kodagalahatti,0,282-G UP,36205
282-G,1,Kodagalahatti,0,282-G UP,36206
282-G HBLB-KDLH,1,Hebbala Bridge,1,282-G HBLB-KDLH DOWN,48899
282-G HBLB-KDLH,1,Kodagalahatti,0,282-G HBLB-KDLH UP,48898
282B D52G-VNC-YHKOT,1,Depot-52 Departure,1,282B D52G-VNC-YHKOT DOWN,49092
282B D52G-VNC-YHKOT,1,Yelahanka Old Town,0,282B D52G-VNC-YHKOT UP,49091
282B KBS-MSGH,1,Meesagaanahalli,0,282B KBS-MSGH UP,49093
282B KBS-MSGH,1,Meesagaanahalli,0,282B KBS-MSGH UP,49094
283,1,Bettahalasuru Village,0,283 UP,36233
283,1,Bettahalasuru Village,0,283 UP,36234
283,1,Bettahalasuru Village,0,283 UP,36235
283,1,KR Market,1,283 DOWN,36236
283,1,KR Market,1,283 DOWN,36237
283,1,KR Market,1,283 DOWN,36238
283 PTH-SGT,1,Suggatta,0,283 PTH-SGT UP,36413
283-A,1,KR Market,1,283-A DOWN,36327
283-A,1,Suggatta,0,283-A UP,36326
283-A SGT-KBS,1,Kempegowda Bus Station,0,283-A SGT-KBS UP,36328
283-A SGT-KBS,1,Kempegowda Bus Station,0,283-A SGT-KBS UP,36329
283-B,1,KR Market,1,283-B DOWN,39743
283-B,1,Kuduregere Colony,0,283-B UP,39741
283-B,1,Kuduregere Colony,0,283-B UP,39742
283-B HBLB-KDGC,1,Hebbala Bridge,1,283-B HBLB-KDGC DOWN,49636
283-B HBLB-KDGC,1,Kuduregere Colony,0,283-B HBLB-KDGC UP,49635
283-B KBS-KDGC,1,Kempegowda Bus Station,1,283-B KBS-KDGC DOWN,51760
283-D PTML-KDGC,1,Patalamma Temple,1,283-D PTML-KDGC DOWN,38508
283-E,1,KR Market,1,283-E DOWN,44213
283-E,1,KR Market,1,283-E DOWN,44214
283-E,1,KR Market,1,283-E DOWN,44215
283-E,1,Tharahunase,0,283-E UP,44210
283-E,1,Tharahunase,0,283-E UP,44211
283-E,1,Tharahunase,0,283-E UP,44212
284,1,Kempegowda Bus Station,1,284 DOWN,7809
284,1,Kempegowda Bus Station,1,284 DOWN,7810
284,1,Kempegowda Bus Station,1,284 DOWN,7811
284,1,Kempegowda Bus Station,1,284 DOWN,7812
284,1,Kempegowda Bus Station,1,284 DOWN,7813
284,1,Kempegowda Bus Station,1,284 DOWN,7814
284,1,Kempegowda Bus Station,1,284 DOWN,7815
284,1,Kempegowda Bus Station,1,284 DOWN,7816
284,1,Kempegowda Bus Station,1,284 DOWN,7817
284,1,Kempegowda Bus Station,1,284 DOWN,7818
284,1,Kempegowda Bus Station,1,284 DOWN,7819
284,1,Kempegowda Bus Station,1,284 DOWN,7820
284,1,Kempegowda Bus Station,1,284 DOWN,7821
284,1,Yelahanka Old Town,0,284 UP,7797
284,1,Yelahanka Old Town,0,284 UP,7798
284,1,Yelahanka Old Town,0,284 UP,7799
284,1,Yelahanka Old Town,0,284 UP,7800
284,1,Yelahanka Old Town,0,284 UP,7801
284,1,Yelahanka Old Town,0,284 UP,7802
284,1,Yelahanka Old Town,0,284 UP,7803
284,1,Yelahanka Old Town,0,284 UP,7804
284,1,Yelahanka Old Town,0,284 UP,7805
284,1,Yelahanka Old Town,0,284 UP,7806
284,1,Yelahanka Old Town,0,284 UP,7807
284,1,Yelahanka Old Town,0,284 UP,7808
284 D14G-RTNPS-KBS,1,Kempegowda Bus Station,0,284 D14G-RTNPS-KBS UP,40019
284 D14G-RTNPS-KBS,1,Kempegowda Bus Station,0,284 D14G-RTNPS-KBS UP,40020
284 KBS-KVRY,1,Kendriya Vihara Yelahanka,0,284 KBS-KVRY UP,39744
284 KMT-KVRY,1,KR Market,1,284 KMT-KVRY DOWN,43930
284 SBS-KBP,1,Shivajinagara Bus Station,1,284 SBS-KBP DOWN,54291
284 SBS-RTN-VNS,1,Shivajinagara Bus Station,1,284 SBS-RTN-VNS DOWN,38611
284 SBS-RTN-VNS,1,Shivajinagara Bus Station,1,284 SBS-RTN-VNS DOWN,38612
284 SBS-RTN-VNS,1,Shivajinagara Bus Station,1,284 SBS-RTN-VNS DOWN,38613
284 SBS-RTN-VNS,1,Shivajinagara Bus Station,1,284 SBS-RTN-VNS DOWN,38614
284 SBS-RTN-VNS,1,Vidyaniketan School Hebbala,0,284 SBS-RTN-VNS UP,38604
284 SBS-RTN-VNS,1,Vidyaniketan School Hebbala,0,284 SBS-RTN-VNS UP,38605
284 SBS-RTN-VNS,1,Vidyaniketan School Hebbala,0,284 SBS-RTN-VNS UP,38606
284 SBS-RTN-VNS,1,Vidyaniketan School Hebbala,0,284 SBS-RTN-VNS UP,38607
284 SBS-RTN-VNS,1,Vidyaniketan School Hebbala,0,284 SBS-RTN-VNS UP,38608
284 SBS-RTN-VNS,1,Vidyaniketan School Hebbala,0,284 SBS-RTN-VNS UP,38609
284 SBS-RTN-VNS,1,Vidyaniketan School Hebbala,0,284 SBS-RTN-VNS UP,38610
284 SNBS-SBS-RTNP-HBLB,1,Hebbala Bridge,0,284 SNBS-SBS-RTNP-HBLB UP,4050
284 VNS-YHKOT,1,Yelahanka Old Town,0,284 VNS-YHKOT UP,32917
284-A,1,KR Market,1,284-A DOWN,39154
284-A,1,KR Market,1,284-A DOWN,39155
284-A,1,KR Market,1,284-A DOWN,39156
284-A,1,KR Market,1,284-A DOWN,39157
284-A,1,Yelahanka Satellite Town,0,284-A UP,39149
284-A,1,Yelahanka Satellite Town,0,284-A UP,39150
284-A,1,Yelahanka Satellite Town,0,284-A UP,39151
284-A,1,Yelahanka Satellite Town,0,284-A UP,39152
284-A,1,Yelahanka Satellite Town,0,284-A UP,39153
284-B,1,Puttenahalli,0,284-B UP,11355
284-B,1,Puttenahalli,0,284-B UP,11356
284-B,1,Puttenahalli,0,284-B UP,11357
284-B,1,Puttenahalli,0,284-B UP,11358
284-B,1,Puttenahalli,0,284-B UP,11359
284-B,1,Puttenahalli,0,284-B UP,11360
284-C,1,Judicial Layout YHK,0,284-C UP,28322
284-C,1,Judicial Layout YHK,0,284-C UP,28323
284-C,1,Judicial Layout YHK,0,284-C UP,28324
284-C,1,Kempegowda Bus Station,1,284-C DOWN,28325
284-C,1,Kempegowda Bus Station,1,284-C DOWN,28326
284-C CVB-JDLO,1,Judicial Layout YHK,0,284-C CVB-JDLO UP,28406
284-C JLO 26M-KBS,1,Judicial Layout 26th Main,1,284-C JLO 26M-KBS DOWN,50779
284-C JLO 26M-KBS,1,Kempegowda Bus Station,0,284-C JLO 26M-KBS UP,50778
284-C JLOW-VSD-KBS,1,Kempegowda Bus Station,0,284-C JLOW-VSD-KBS UP,39860
284-C KBS-JLOW,1,Judicial Layout Water Tank,0,284-C KBS-JLOW UP,39849
284-C KBS-JLOW,1,Judicial Layout Water Tank,0,284-C KBS-JLOW UP,39850
284-C KBS-JLOW,1,Judicial Layout Water Tank,0,284-C KBS-JLOW UP,39851
284-C KBS-JLOW,1,Kempegowda Bus Station,1,284-C KBS-JLOW DOWN,39852
284-C KBS-JLOW,1,Kempegowda Bus Station,1,284-C KBS-JLOW DOWN,39853
284-C KBS-JLOW,1,Kempegowda Bus Station,1,284-C KBS-JLOW DOWN,39854
284-C KBS-JLOW,1,Kempegowda Bus Station,1,284-C KBS-JLOW DOWN,39855
284-C VSD-JLOW,1,Judicial Layout Water Tank,0,284-C VSD-JLOW UP,39840
284-D,1,Kempegowda Bus Station,1,284-D DOWN,7779
284-D,1,Kempegowda Bus Station,1,284-D DOWN,7780
284-D,1,Kempegowda Bus Station,1,284-D DOWN,7781
284-D,1,Kempegowda Bus Station,1,284-D DOWN,7782
284-D,1,Kempegowda Bus Station,1,284-D DOWN,7783
284-D,1,Kempegowda Bus Station,1,284-D DOWN,7784
284-D,1,Kempegowda Bus Station,1,284-D DOWN,7785
284-D,1,Kempegowda Bus Station,1,284-D DOWN,7786
284-D,1,Kempegowda Bus Station,1,284-D DOWN,7787
284-D,1,Kempegowda Bus Station,1,284-D DOWN,7788
284-D,1,Kempegowda Bus Station,1,284-D DOWN,7789
284-D,1,Kempegowda Bus Station,1,284-D DOWN,7790
284-D,1,Kempegowda Bus Station,1,284-D DOWN,7791
284-D,1,Kempegowda Bus Station,1,284-D DOWN,7792
284-D,1,Kempegowda Bus Station,1,284-D DOWN,7793
284-D,1,Kempegowda Bus Station,1,284-D DOWN,7794
284-D,1,Kempegowda Bus Station,1,284-D DOWN,7795
284-D,1,Kempegowda Bus Station,1,284-D DOWN,7796
284-D,1,Yelahanka Satellite Town,0,284-D UP,7762
284-D,1,Yelahanka Satellite Town,0,284-D UP,7763
284-D,1,Yelahanka Satellite Town,0,284-D UP,7764
284-D,1,Yelahanka Satellite Town,0,284-D UP,7765
284-D,1,Yelahanka Satellite Town,0,284-D UP,7766
284-D,1,Yelahanka Satellite Town,0,284-D UP,7767
284-D,1,Yelahanka Satellite Town,0,284-D UP,7768
284-D,1,Yelahanka Satellite Town,0,284-D UP,7769
284-D,1,Yelahanka Satellite Town,0,284-D UP,7770
284-D,1,Yelahanka Satellite Town,0,284-D UP,7771
284-D,1,Yelahanka Satellite Town,0,284-D UP,7772
284-D,1,Yelahanka Satellite Town,0,284-D UP,7773
284-D,1,Yelahanka Satellite Town,0,284-D UP,7774
284-D,1,Yelahanka Satellite Town,0,284-D UP,7775
284-D,1,Yelahanka Satellite Town,0,284-D UP,7776
284-D,1,Yelahanka Satellite Town,0,284-D UP,7777
284-D,1,Yelahanka Satellite Town,0,284-D UP,7778
284-E,1,Allalasandra,0,284-E UP,36414
284-E,1,Allalasandra,0,284-E UP,36415
284-E,1,KR Market,1,284-E DOWN,36416
284-E,1,KR Market,1,284-E DOWN,36417
284-E ALS-KBS,1,Kempegowda Bus Station,0,284-E ALS-KBS UP,36424
284-H,1,Girinagara 2nd Stage,0,284-H UP,39928
284-H,1,Yelahanka Satellite Town,1,284-H DOWN,39929
