stop_id,stop_name,stop_lat,stop_lon
24839,Depot-19 Electronic City,12.8474,77.67229
21503,Depot-20 Banashankari,12.91871,77.57086
39764,Depot-20 Gate,12.91841,77.57111
39765,Depot-20 Gate,12.91839,77.57108
24840,Depot-21 BEML Layout,12.90673,77.52042
39141,Depot-22 Gate,13.02016,77.50191
20747,Depot-22 Peenya,13.01948,77.50172
24841,Depot-23 Kalyana Nagara,13.02655,77.63895
21886,Depot-24 Gate,13.00341,77.6825
36727,Depot-24 Gate,13.00331,77.6825
24843,Depot-24 ITI Layout,13.00163,77.68359
20749,Depot-25 Gate,12.91936,77.64255
32427,Depot-25 Gate,12.91956,77.64495
20748,Depot-25 Gate (Central Silk Board),12.91952,77.64294
24847,Depot-25 HSR Layout,12.91986,77.64457
23309,Depot-26 Yeshawanthapura,13.0186,77.55537
36342,Depot-27 Gate,12.7801,77.63448
36343,Depot-27 Gate,12.78003,77.63445
24849,Depot-27 Jigani,12.78019,77.63446
20750,Depot-28 Hebbala,13.04355,77.59335
24851,Depot-29 KR Puram,13.00444,77.69175
24852,Depot-30 Puttenahalli,13.11009,77.57762
21887,Depot-31 Gate,12.99306,77.52146
35917,Depot-31 Gate,12.99311,77.5213
24854,Depot-31 Summanahalli,12.99285,77.52221
24855,Depot-32 Suryacity,12.79047,77.70677
35283,Depot-33 Poornapragna layout,12.90974,77.53606
32430,Depot-34 Gate,12.87023,77.58567
35964,Depot-34 Gate,12.87021,77.58571
32431,Depot-34 Kottanur,12.87168,77.58616
35809,Depot-35 Gate,12.9726,77.44268
24860,Depot-35 Kannalli,12.97253,77.44263
24861,Depot-36 Bidadi,12.76888,77.41428
24863,Depot-36 Gate,12.7684,77.41397
32432,Depot-36 Gate,12.76845,77.41403
35735,Depot-37 Kengeri,12.91344,77.48793
24864,Depot-38 Chikkanagamangala,12.85019,77.69176
24866,Depot-38 Gate,12.84901,77.69247
36785,Depot-38 Gate,12.84902,77.69251
36725,Depot-39 Gate,13.06905,77.78178
32434,Depot-39 Hoskote,13.06832,77.78173
32435,Depot-40 Dasanapura,13.07402,77.44491
22973,Depot-40 Gate,13.06872,77.44766
37149,Depot-41 Gate,12.9213,77.74239
37151,Depot-41 Gate,12.92131,77.74234
24871,Depot-41 Gunjuru,12.92231,77.7433
23510,Depot-42 Gate  Arrival,12.89538,77.70565
23509,Depot-42 Gate Departure,12.89553,77.7057
38595,Depot-42 Kodathi,12.89596,77.7041
24875,Depot-43 Gate,13.06595,77.42564
32437,Depot-43 Shivanapura,13.0668,77.42575
24877,Depot-44 Anjanapura,12.85538,77.56969
35044,Depot-45 Gate,13.08298,77.55066
36327,Depot-45 Gate,13.0829,77.55072
24878,Depot-45 MS Palya,13.08431,77.55046
32438,Depot-46 Gate,13.18748,77.5634
24884,Depot-46 Sadenahalli,13.18393,77.56681
36726,Depot-47 Gate,13.08467,77.73201
35708,Depot-47 Manduru,13.08535,77.73146
24888,Depot-48 Byrathibande,13.07668,77.65422
35041,Depot-48 Gate,13.07748,77.65471
35042,Depot-48 Gate,13.07753,77.65469
36313,Depot-49 Bidadi,12.80177,77.39285
36234,Depot-50 Devanahalli,13.24698,77.71744
37588,Depot-51 Sadaramangala,12.99672,77.72654
37590,Depot-51 Sadaramangala Arrival,12.99596,77.72624
37589,Depot-51 Sadaramangala Departure,12.99606,77.72622
38895,Depot-52 Arrival,13.15738,77.65908
38894,Depot-52 Departure,13.15742,77.65912
38893,Depot-52 Huttanahalli,13.15723,77.65873
38085,Depot-9,13.02066,77.50118
21888,Deshnarayanaswamy Temple,13.13719,77.74576
24892,Deshnarayanaswamy Temple,13.13726,77.74569
24894,Design Global Mavallipura,13.13124,77.53088
32439,Design Global Mavallipura,13.13121,77.53091
21504,Deva Machohalli Cross,12.96552,77.3811
21505,Deva Machohalli Cross,12.96536,77.38112
24896,Devadiga Soudha,12.92658,77.52002
32440,Devadiga Soudha,12.9265,77.51998
24898,Devaganahalli,13.25331,77.64888
32441,Devaganahalli,13.2531,77.64887
24900,Devagere,12.85653,77.4657
32442,Devagere,12.85669,77.46556
24902,Devagere Colony,12.85346,77.45795
32443,Devagere Colony,12.85357,77.45801
24904,Devagere Cross,12.86431,77.45713
32444,Devagere Cross,12.86428,77.45713
20751,Devaiah Park,12.99628,77.56424
20752,Devaiah Park,12.99642,77.56419
24906,Devalapura,12.98457,77.82944
32445,Devalapura,12.98466,77.82936
24909,Devalapura Circle,12.98272,77.82842
32446,Devalapura Circle,12.98277,77.82836
32447,Devalapura Circle,12.98268,77.82829
24911,Devanagondi,12.97403,77.83877
32448,Devanagondi,12.97408,77.83873
24913,Devanagondi IOC,12.98789,77.83736
32449,Devanagondi IOC,12.98799,77.83728
24915,Devanagondi LPG,12.98996,77.83018
32450,Devanagondi LPG,12.98996,77.83009
24917,Devanagondi Railway Station,12.98547,77.82975
32451,Devanagondi Railway Station,12.98534,77.82956
24919,Devanagundi Cross,13.06038,77.82715
32452,Devanagundi Cross,13.06044,77.82737
24922,Devanahalli Bypass NH-7,13.24207,77.70346
32454,Devanahalli Bypass NH-7,13.24231,77.70399
24925,Devanahalli Cross Sulibele,13.18482,77.79795
32455,Devanahalli Cross Sulibele,13.18487,77.79804
32456,Devanahalli Cross Sulibele,13.18495,77.79797
24927,Devanahalli Govt Hospital,13.25748,77.72655
32457,Devanahalli Govt Hospital,13.25751,77.72657
24931,Devanahalli New Bus Station,13.24528,77.71281
32458,Devanahalli New Bus Station,13.24543,77.71274
32461,Devanahalli Old Bus Stand,13.24853,77.71547
32462,Devanahalli Old Bus Stand,13.24845,77.7156
24936,Devanahalli Talluk Office,13.24363,77.70877
32463,Devanahalli Talluk Office,13.24358,77.70893
24938,Devanayakanahalli,13.17539,77.7726
32464,Devanayakanahalli,13.17536,77.77256
24940,Devanayakanahalli Cross,13.17634,77.77199
32465,Devanayakanahalli Cross,13.17632,77.77196
24941,Devaninjayyanapalya,13.01712,77.41453
21889,Devannanapalya,13.07769,77.43139
24942,Devannanapalya,13.07734,77.43133
20753,Devarabisanahalli Ring Road,12.93145,77.68686
20754,Devarabisanahalli Ring Road,12.93218,77.68729
24946,Devarachikkanahalli,12.88887,77.61556
35313,Devarachikkanahalli,12.88899,77.61555
24950,Devarahalli Cross,13.24054,77.61099
32469,Devarahalli Cross,13.2405,77.61094
39514,Devarahatti Magadi,12.96565,77.16382
24255,Devasandra,13.00621,77.70012
24262,Devasandra,13.00618,77.70009
24952,Devasandra Chikkamaranahalli,13.03636,77.5664
32470,Devasandra Chikkamaranahalli,13.03638,77.56656
24954,Devashettyhalli,13.02425,77.82109
32471,Devashettyhalli,13.02419,77.82104
24956,Devasthana Bidluru,13.27827,77.68983
32472,Devasthana Bidluru,13.27826,77.68979
24958,Devasthana Kariapppana Doddy,12.78713,77.37567
24962,Devegowda Hospital,12.92041,77.55998
32475,Devegowda Hospital,12.92053,77.56002
20755,Devegowda Petrol Bunk,12.92189,77.56058
20756,Devegowda Petrol Bunk,12.92194,77.55914
23679,Devegowda Petrol Bunk,12.9227,77.56033
23735,Devegowda Petrol Bunk,12.92141,77.56027
20757,Devinagara Cross,13.047,77.56904
20758,Devinagara Cross,13.04689,77.5692
21890,Devis Road,13.00426,77.61968
21891,Devis Road,13.00327,77.61899
24967,Dhaba Gate,13.22638,77.68726
32476,Dhaba Gate,13.22644,77.68707
24969,Dhananayakanahalli,12.93885,77.46781
32477,Dhananayakanahalli,12.93894,77.4677
24971,Dharma Nayakana Tandya,13.03025,77.34879
32478,Dharma Nayakana Tandya,13.03018,77.34885
24973,Dharmapura,12.81279,77.62759
35333,Dharmapura,12.81294,77.62756
21892,Dharmapura Cross,13.26441,77.80908
21893,Dharmapura Cross,13.26444,77.80912
24975,Dharmapura Gate,13.28389,77.80409
21506,Dhobi Ghat Rajajinagara,12.98701,77.55087
21894,Dhobi Ghat Rajajinagara,12.98565,77.54912
21895,Dhobi Ghat Rajajinagara,12.98552,77.54929
24978,Dhobi Ghat Rajajinagara,12.98721,77.55089
32481,Dhobi Ghat Rajajinagara,12.98761,77.551
21896,Dhoopanahalli,12.96342,77.64169
24979,Dhoopanahalli,12.96336,77.64146
35940,Dhoopanahalli,12.96354,77.64156
22893,Diacon Hospital,13.00379,77.55003
24193,Diacon Hospital,13.00398,77.55002
24981,Dibbur,13.16687,77.52876
32482,Dibbur,13.16685,77.5288
24986,Dickenson Road,12.98086,77.61073
35354,Dickenson Road,12.98081,77.61058
24990,Dinnepalya,12.81122,77.49245
32487,Dinnepalya,12.81117,77.49245
21898,Dinnur,13.25255,77.80198
32488,Dinnur,13.25263,77.80195
32489,Dinnur,12.99159,77.7515
32490,Dinnur,12.99165,77.75146
24996,Dinnur Cross,13.25084,77.80132
32491,Dinnur Cross,13.25085,77.80137
20759,Dinnur Main Road,13.02398,77.59884
20760,Dinnur Main Road,13.02392,77.59889
24998,Dinnur Sudhamanagara,12.71452,77.70584
32492,Dinnur Sudhamanagara,12.71445,77.70591
21899,Diwanarapalya,13.02677,77.56181
21900,Diwanarapalya,13.02673,77.56177
25003,Doctors Layout Kasturinagara,13.00609,77.65948
32494,Doctors Layout Kasturinagara,13.00611,77.65951
25005,Dodda Aladamara,12.90991,77.39529
32495,Dodda Aladamara,12.9099,77.39534
39800,Dodda Aladamara,12.91,77.39412
39801,Dodda Aladamara,12.90999,77.39406
25007,Dodda Aladamara Cross,12.96386,77.40744
32496,Dodda Aladamara Cross,12.96391,77.40741
22731,Dodda Basti,12.93967,77.47298
25008,Dodda Basti,12.93956,77.47289
25010,Dodda Bettahalli,13.0943,77.55426
32497,Dodda Bettahalli,13.09433,77.5542
21901,Dodda Bommasandra,13.06001,77.559
21902,Dodda Bommasandra,13.06016,77.55878
21903,Dodda Bommasandra Arch,13.05872,77.55927
21904,Dodda Bommasandra Arch,13.05877,77.55921
25014,Dodda Byalakere,13.11354,77.52473
32498,Dodda Byalakere,13.11267,77.52494
32499,Dodda Byalakere,13.11275,77.52495
32500,Dodda Byalakere,13.1135,77.52464
25016,Dodda Cheemanahalli,13.24783,77.62204
32501,Dodda Cheemanahalli,13.24782,77.622
25018,Dodda Cheemanahalli Cross,13.25053,77.62394
32502,Dodda Cheemanahalli Cross,13.2505,77.62393
25020,Dodda Dasarahalli,13.00462,77.8308
32503,Dodda Dasarahalli,13.00454,77.83087
25022,Dodda Dasarahalli Cross,12.99821,77.84148
32504,Dodda Dasarahalli Cross,12.99815,77.84145
21905,Dodda Dunnasandra,12.97685,77.81653
21906,Dodda Dunnasandra,12.97683,77.81661
21907,Dodda Dunnasandra Cross,12.97599,77.82056
21908,Dodda Dunnasandra Cross,12.97608,77.82017
25023,Dodda Dunnasandra Cross,12.97585,77.82046
25026,Dodda Gubbi,13.07144,77.67359
32505,Dodda Gubbi,13.07093,77.67401
32506,Dodda Gubbi,13.07146,77.67375
39591,Dodda Gubbi Cross(Udupi Hotel),13.06221,77.65194
25028,Dodda Hagade,12.74691,77.6893
32507,Dodda Hagade,12.74697,77.68932
25030,Dodda Haralegere,13.19412,77.83885
32508,Dodda Haralegere,13.19408,77.83885
25032,Dodda Hullur Gate,13.10193,77.82162
32509,Dodda Hullur Gate,13.10189,77.82166
25034,Dodda Hulluru School Gate,13.09719,77.81684
32510,Dodda Hulluru School Gate,13.0973,77.81685
25036,Dodda Kurabarahalli,13.22553,77.8092
32511,Dodda Kurabarahalli,13.22559,77.80913
25037,Dodda Maralawadi,12.61221,77.52529
39226,Dodda Maskal,12.92675,77.32963
24168,Dodda Nagamangala,12.86231,77.67491
24176,Dodda Nagamangala,12.86238,77.67481
25042,Dodda Nagamangala Tirumala Bekary,12.86224,77.67794
32513,Dodda Nagamangala Tirumala Bekary,12.8623,77.67814
32514,Dodda Nallala,13.08426,77.89664
32515,Dodda Nekkundi,12.97154,77.69429
32516,Dodda Nekkundi,12.97146,77.69418
20761,Dodda Nekkundi Bridge/Rainbow Hospital,12.97565,77.697
20762,Dodda Nekkundi Bridge/Rainbow Hospital,12.97499,77.69764
25047,Dodda Nekkundi Cross,12.96796,77.6934
25050,Dodda Nekkundi Cross,12.96793,77.6933
32517,Dodda Nekkundi Junction,12.95607,77.69166
32518,Dodda Nekkundi Junction,12.95617,77.69173
31428,Dodda Thimmanahalli,13.26947,77.76217
35012,Dodda Thimmanahalli,13.26946,77.76211
25054,Dodda Thimmasandra,12.88087,77.80619
23399,Dodda Thimmasandra Gate,12.87887,77.8129
23415,Dodda Thimmasandra Gate,12.879,77.81301
25057,Dodda Thoguru,12.85055,77.65512
32521,Dodda Thoguru,12.85063,77.65506
25064,Dodda Tumkur,13.22619,77.531
32524,Dodda Tumkur,13.22606,77.53099
25066,Doddabadhegere Gate,12.66896,77.48294
32525,Doddabadhegere Gate,12.669,77.48293
25068,Doddaballapura Bus Stand,13.29346,77.54224
38731,Doddaballapura Govt Hospital,13.31184,77.54517
30921,Doddaballapura KEB Circle,13.31166,77.54202
33405,Doddaballapura KEB Circle,13.31134,77.54187
27845,Doddaballapura Railway Station,13.28041,77.55176
34325,Doddaballapura Railway Station,13.28041,77.55162
25070,Doddaballapura Tollgate,13.29568,77.53639
32526,Doddaballapura Tollgate,13.29569,77.53633
25072,Doddabannahalli,13.02625,77.74816
32527,Doddabannahalli,13.02641,77.74836
32529,Doddabele,12.88874,77.47754
38621,Doddabele Colony,12.89157,77.47164
38622,Doddabele Colony,12.89155,77.47164
25081,Doddabidarakallu,13.03597,77.49368
32531,Doddabidarakallu,13.03594,77.49368
37232,Doddadenahalli 1,13.0683,77.91946
25085,Doddagattiganabbe,13.03369,77.78788
32534,Doddagattiganabbe,13.03366,77.78798
25088,Doddagattiganabbe Cross,13.03341,77.78551
32535,Doddagattiganabbe Cross,13.03345,77.78547
25090,Doddahosahalli,13.19782,77.75047
32537,Doddahosahalli,13.19786,77.75048
25092,Doddajala,13.17735,77.65338
32538,Doddajala,13.1773,77.65328
21909,Doddakallasandra,12.88574,77.5565
21910,Doddakallasandra,12.88596,77.55671
38362,Doddakallasandra Metro Station,12.88467,77.55312
38363,Doddakallasandra Metro Station,12.88469,77.55255
25096,Doddakammanahalli,12.85302,77.59989
32540,Doddakammanahalli,12.85316,77.59994
35104,Doddakannalli,12.90731,77.69556
35240,Doddakannalli,12.90719,77.69557
25099,Doddakukkanahalli,13.17505,77.44123
32541,Doddakukkanahalli,13.1752,77.44119
25101,Doddakuntanahalli,12.81215,77.44973
32542,Doddakuntanahalli,12.81217,77.44979
25103,Doddamaranahalli,12.93056,77.38286
32543,Doddamaranahalli,12.93053,77.38284
25107,Doddamma Temple,12.84741,77.69086
32544,Doddamma Temple,12.8472,77.69068
32545,Doddamma Temple,12.87848,77.69872
32546,Doddamma Temple,12.87835,77.69884
25110,Doddanallurahalli,13.11876,77.86296
32547,Doddanallurahalli,13.11878,77.86294
25112,Doddanalluru,13.1913,77.76314
32548,Doddanalluru,13.19129,77.76309
25114,Doddasanne,13.21846,77.69407
32549,Doddasanne,13.21842,77.69411
25118,Dodderi College,12.86752,77.38597
32551,Dodderi College,12.86757,77.38586
25120,Dodderi Grama,12.86638,77.37811
32552,Dodderi Grama,12.86641,77.37808
25122,Dodderi Tumkur Road,13.16986,77.30933
32553,Dodderi Tumkur Road,13.16968,77.30925
27957,Doddipalya,13.11974,77.41441
20763,Doddy,13.16972,77.45173
21911,Doddy,13.00266,77.61215
21912,Doddy,13.00264,77.61211
25123,Doddy,13.16971,77.45169
25125,Doddy Chikkakuntanahalli,12.79695,77.44132
32554,Doddy Chikkakuntanahalli,12.79696,77.44139
25127,Doddypalya,12.85787,77.47216
25141,Dombara Doddy,12.70278,77.39691
32562,Dombara Doddy,12.7028,77.39699
32556,Dombara Doddy Cross,12.70197,77.39316
25132,Dombarahalli,13.0491,77.45981
32558,Dombarahalli,13.04914,77.45984
25134,Dombarahatti Dongadipura Cross,12.9722,77.46049
32559,Dombarahatti Dongadipura Cross,12.97213,77.46048
21913,Domlur,12.96122,77.63667
21914,Domlur,12.96111,77.63809
32560,Domlur,12.96758,77.87192
25137,Domlur Bridge,12.96356,77.63834
25139,Domlur Cross,12.97456,77.8559
32561,Domlur Cross,12.97476,77.8556
21915,Domlur Flyover,12.96045,77.64251
21916,Domlur Flyover,12.9577,77.64133
21917,Domlur Flyover,12.96048,77.64352
21918,Domlur Flyover,12.95799,77.64146
35937,Domlur Flyover,12.9606,77.64155
38867,Domlur Marriad Accomodation,12.96186,77.63378
23906,Dommasandra,12.8796,77.75371
23909,Dommasandra,12.87953,77.75375
35149,Dommasandra Circle,12.88322,77.75241
35237,Dommasandra Circle,12.88311,77.75246
37920,Dommasandra Circle,12.8833,77.75237
25144,Donnenahalli,12.88426,77.37521
32563,Donnenahalli,12.88424,77.37517
25146,Dorekavalu,13.2621,77.68637
32564,Dorekavalu,13.26215,77.68632
25148,Double Road,12.87874,77.60967
32565,Double Road,12.87874,77.6097
25151,Double Road BEML Layout,12.91478,77.52064
32566,Double Road BEML Layout,12.91559,77.51341
32567,Double Road BEML Layout,12.91492,77.52067
21921,Double Road Indiranagara,12.97832,77.6366
21922,Double Road Indiranagara,12.97821,77.63645
25152,Dr Ambedkar Nagara,12.97981,77.75279
21923,Dr BR Ambedkar Bus Terminal (Domlur),12.96163,77.63881
21924,Dr BR Ambedkar Bus Terminal (Domlur),12.96191,77.63853
24101,Dr Shivaramkaranth Residents,13.06893,77.62544
35071,Dr Shivaramkaranth Residents,13.06908,77.62542
24100,Dr.Shivaramakaranth Nagara,13.06809,77.62938
35096,Dr.Shivaramakaranth Nagara,13.06831,77.62917
25160,Dubasipalya,12.92747,77.4952
20764,Dubasipalya Cross,12.92273,77.49603
20765,Dubasipalya Cross,12.9229,77.49583
25162,Dudapanahalli,12.96021,77.29614
32571,Dudapanahalli,12.96018,77.29642
25166,Durga Bakery Mallathahallli,12.96098,77.50162
21927,Durga Parameshwari Temple,13.08182,77.55979
21928,Durga Parameshwari Temple,13.08182,77.55975
25168,Dwaraka Layout,12.90002,77.52335
21507,Dwaraka Nagara,13.08768,77.49527
25171,Dwaraka Nagara,13.12129,77.61811
32574,Dwaraka Nagara,13.12137,77.61807
32575,Dwaraka Nagara,13.08764,77.49526
25173,Dyavalingaiahnapalya,12.8502,77.41584
32576,Dyavalingaiahnapalya,12.85026,77.41591
24948,Dyavarahalli,13.23978,77.59916
32468,Dyavarahalli,13.23979,77.59911
32577,Dyavarahalli Cross,13.23135,77.60747
36101,Dyavarahalli Cross,13.23141,77.60744
31363,Dyavarahalli Gate,13.23138,77.60738
25177,Dyavasandra,12.75753,77.64803
32578,Dyavasandra,12.75752,77.648
25179,Dyavasandra Cross,12.75792,77.64053
32579,Dyavasandra Cross,12.75795,77.64057
25183,E Hosuru,13.22706,77.60587
32581,E Hosuru,13.22706,77.60585
29105,E Muthasandra Gate,13.14462,77.82392
33984,E Muthasandra Gate,13.14462,77.82373
25185,E Muthsandra,13.14535,77.81581
32582,E Muthsandra,13.14543,77.81562
25204,ELC City Phase-2,12.84757,77.67476
25206,ELC NICE Road,12.85806,77.65885
32591,ELC NICE Road,12.85824,77.6588
35723,ELC Toll Point,12.84621,77.67184
39467,ELC Toll Point (Volvo),12.84641,77.67167
20774,EMC2,12.98256,77.69301
20775,EMC2,12.98239,77.69288
25230,ESI Hospital Indiranagara,12.97106,77.63603
39474,ESI Hospital Indiranagara,12.97094,77.63594
20776,ESI Hospital Rajajinagara,12.99041,77.55256
20777,ESI Hospital Rajajinagara,12.99069,77.55258
21935,ESI Hospital Rajajinagara,12.99075,77.55091
21936,ESI Hospital Rajajinagara,12.99101,77.55084
25187,Eagleton Resort,12.81067,77.41626
32583,Eagleton Resort,12.81054,77.41626
20768,East End Jayanagara,12.91671,77.59629
20769,East End Jayanagara,12.91692,77.59729
35204,East End Jayanagara,12.91709,77.59683
32584,East Point College,13.05012,77.72
32585,East Point College,13.05006,77.71999
21929,East Railway Station,13.00143,77.61865
21508,East West College Cross,12.98559,77.48632
24294,East West College Cross,12.98568,77.48629
25198,East West Public School,13.00556,77.55638
32588,East West Public School,13.00547,77.55647
25200,Ebenezer International School,12.83948,77.70655
21930,Echalamara Vidyaranyapura,13.08005,77.55933
21931,Echalamara Vidyaranyapura,13.08008,77.55932
20770,Eco Space,12.92776,77.68049
20771,Eco Space,12.92838,77.6812
25202,Ejipura,12.94669,77.62883
32590,Ejipura,12.94684,77.62876
28193,Ejipura School,12.94272,77.63081
34486,Ejipura School,12.94257,77.63085
21932,Electric B Station,12.97405,77.61394
21933,Electronic City,12.84815,77.67083
21934,Electronic City,12.84756,77.6707
35336,Electronic City,12.84536,77.66543
35352,Electronic City,12.84549,77.6653
20773,Electronic City 378,12.84717,77.67049
23991,Electronic City 378,12.84697,77.6707
38109,Electronic City DEPOT-19 Gate,12.84691,77.67192
23717,Electronic City East Phase-II,12.84498,77.68094
35801,Electronic City FLY,12.84811,77.67068
35803,Electronic City FLY,12.84598,77.67202
38203,Electronic City KIA,12.85049,77.66201
39700,Electronic City NICE-10,12.84585,77.67177
25203,Electronic City Phase-2,12.8474,77.67492
37733,Electronic City Toll,12.8458,77.66797
20772,Electronic City Wipro Main Gate,12.83594,77.65742
23670,Elgin Floor Mill,12.95873,77.6061
23799,Elgin Floor Mill,12.95814,77.60612
25215,Elmeasure KIADB,13.15434,77.69361
32594,Elmeasure KIADB,13.1541,77.69359
25217,Embassy School,13.17384,77.59546
32595,Embassy School,13.1739,77.59546
25219,Eradu Kamba,12.84898,77.45135
32596,Eradu Kamba,12.849,77.45135
25225,Escorts,13.10281,77.58566
32598,Escorts,13.10271,77.58558
25227,Eshwara Layout,12.89149,77.57564
32599,Eshwara Layout,12.89145,77.57566
25229,Eshwara Temple Puttayyanapalya,12.95339,77.41171
32600,Eshwara Temple Puttayyanapalya,12.95343,77.41176
25232,Estate Tavarekere,12.95447,77.40404
32601,Estate Tavarekere,12.95444,77.40397
21937,Exide Gate,12.83506,77.78538
21938,Exide Gate,12.83499,77.78529
25238,Fairland Shop,12.95044,77.62531
32604,Fairland Shop,12.95041,77.62546
21939,Fathima Church,13.05478,77.54139
21940,Fathima Church,13.05474,77.54148
39003,Fire Station Brigade Hulimavu,12.87204,77.59873
39004,Fire Station Brigade Hulimavu,12.87196,77.59875
21509,Forest Gate,12.99185,77.45952
21510,Forest Gate,12.99176,77.45971
25244,Form House Gorinabele,13.04568,77.35321
35939,Forum City Apartment,12.99688,77.58754
21941,Forum Mall,12.95943,77.7468
21942,Forum Mall,12.95977,77.74683
23803,Forum Mall,12.9346,77.61228
21943,Frazer Town,13.00115,77.61196
21944,Frazer Town,13.00082,77.61144
36715,Frazer Town,13.00098,77.61257
25251,G Hosahalli,12.99592,77.47847
30370,G Hosahalli Road Junction,12.98814,77.47534
25364,GBJ Colony Gate Doddanekkundi,12.95769,77.69141
32660,GBJ Colony Gate Doddanekkundi,12.95753,77.69134
38118,GG Palya Toll,13.03105,77.53588
25427,GKVK,13.07792,77.58007
25432,GKVK GATE,13.07254,77.59245
31367,GKVK GATE,13.0734,77.59328
32694,GKVK GATE,13.07358,77.59306
35685,GKVK GATE,13.07276,77.59292
25436,GKW Layout,12.96802,77.52845
23544,GM Palya,12.9751,77.66602
21967,GM palya,12.97509,77.66605
26000,GOVT Hospital K Gollahalli,12.83938,77.45162
32979,GOVT Hospital K Gollahalli,12.83939,77.45168
20798,GPO,12.98173,77.5951
20799,GPO,12.98137,77.59436
21525,GPO,12.98136,77.59408
20800,GR Tech Park ITPL,12.98656,77.74344
20801,GR Tech Park ITPL,12.98681,77.74338
25557,GRG Dairy Thirupalya,12.81863,77.67176
25560,GTRE Engine Division,12.9836,77.64942
35363,GTRE Engine Division,12.98352,77.64929
39078,GVT School Kodiyala Karenahalli,12.78001,77.46581
39079,GVT School Kodiyala Karenahalli,12.77988,77.46575
25254,Gadenahalli,13.18817,77.61756
32610,Gadenahalli,13.18823,77.61752
38159,Gadenahalli Cross,13.20278,77.6032
38160,Gadenahalli Cross,13.20278,77.60325
25256,Gadenahalli Gate,13.19593,77.61956
32611,Gadenahalli Gate,13.19583,77.6195
25258,Gadigaiahana Doddy,12.85266,77.33857
21990,Gadipalya,12.76631,77.52849
21991,Gadipalya,12.76627,77.52846
23849,Galaxy Paradise (Tent),12.89162,77.62585
24137,Galaxy Paradise (Tent),12.89167,77.62588
25260,Ganagalu,13.04925,77.802
25262,Ganagalu Cross,13.04597,77.79761
32614,Ganagalu Cross,13.04599,77.79768
25264,Ganagaluru,12.91117,77.85171
32615,Ganagaluru,12.91117,77.85167
23405,Ganagaluru Circle,12.89343,77.85012
23411,Ganagaluru Circle,12.89332,77.85016
25266,Ganagaluru Cross,12.91382,77.86169
32616,Ganagaluru Cross,12.91373,77.86184
25272,Ganakal,12.9573,77.38166
32617,Ganakal,12.89789,77.51219
32618,Ganakal,12.85247,77.3573
32619,Ganakal,12.95726,77.38162
32620,Ganakal,12.89797,77.51227
32621,Ganakal,12.85246,77.35726
38876,Ganapathi Enclave,12.94739,77.64092
36013,Ganapathi Layout (JK Store),13.04884,77.45306
36011,Ganapathi Layout 1st Stage(LDVG),13.04795,77.45596
36012,Ganapathi Layout 1st Stage(LDVG),13.04789,77.45606
37851,Ganapathi Layout(JK Store),13.0488,77.45279
25274,Ganapathi Nagara Raghavendra Badavane,13.07897,77.49701
32622,Ganapathi Nagara Raghavendra Badavane,13.07897,77.49707
25277,Ganapathihalli,12.91774,77.39529
32623,Ganapathihalli,12.91776,77.39524
25279,Ganapathipura,12.89327,77.57188
32624,Ganapathipura,12.89338,77.57192
35197,Gandhi Bazaar,12.94622,77.57014
25283,Gandhi Circle Magadi,12.95759,77.23518
32625,Gandhi Circle Magadi,12.95776,77.23538
25285,Gandhi Farm Gate,12.64478,77.49757
32626,Gandhi Farm Gate,12.64482,77.49762
25287,Gandhi Grama,13.0472,77.33923
32627,Gandhi Grama,13.04724,77.3393
23546,Gandhi Nagara,12.79019,77.50452
23633,Gandhi Nagara,12.79003,77.50442
25289,Gandhi School,12.98812,77.56791
23557,Gandhipura,12.96969,77.7524
23564,Gandhipura,12.96964,77.75241
38613,Ganesh Mantapa,13.01818,77.64734
20778,Ganesha Bhavan,12.94411,77.56426
25294,Ganesha Circle Vaddarahalli,13.02569,77.45495
32630,Ganesha Circle Vaddarahalli,13.0257,77.45491
28675,Ganesha Gudi Nelamangala,13.08374,77.39286
33769,Ganesha Gudi Nelamangala,13.08378,77.39288
25296,Ganesha Temple Bettanahalli,13.21135,77.58525
32631,Ganesha Temple Bettanahalli,13.21139,77.58526
20779,Ganesha Temple Chandra Layout,12.95803,77.52876
20780,Ganesha Temple Chandra Layout,12.95772,77.52863
25298,Ganesha Temple Mahalakshmi Layout,13.00868,77.54313
24190,Ganesha Temple Mahalaskhmi Layout,13.00862,77.5432
23524,Ganesha Temple Sahakara Nagara,13.06342,77.58561
23526,Ganesha Temple Sahakara Nagara,13.0596,77.59
24110,Ganesha Temple Sahakara Nagara,13.05955,77.58992
24112,Ganesha Temple Sahakara Nagara,13.06289,77.58517
21511,Ganesha Temple Tavarekere,12.96708,77.40326
21512,Ganesha Temple Tavarekere,12.9671,77.40341
21945,Ganesha Temple Thippasandra,12.97206,77.65412
25301,Ganesha Temple Vasanthanagara,12.99515,77.59214
35378,Ganesha Temple Vasanthanagara,12.99521,77.59203
39563,Ganga Block,12.84592,77.62709
39564,Ganga Block,12.84599,77.62701
25303,Ganga International School,13.02828,77.49633
32632,Ganga International School,13.02824,77.49634
32634,Gangadaranapalya,13.12071,77.37612
25309,Gangadhara Kalyana Mantapa,13.07998,77.51095
32635,Gangadhara Kalyana Mantapa,13.08002,77.51088
25307,Gangadharanapalya,13.12078,77.37601
21946,Gangamma Circle,13.05663,77.54672
21947,Gangamma Circle,13.05769,77.54635
